count,time,presortedPercentage,descending
50000,14.744736,0.000000,0
50000,16.218629,0.000000,0
50000,13.605109,0.000000,0
50000,13.419034,0.000000,0
50000,14.319171,0.000000,0
50000,13.881173,0.000000,0
50000,13.586655,0.000000,0
50000,13.263847,0.000000,0
50000,13.461040,0.000000,0
50000,13.627449,0.000000,0
50000,13.391279,0.000000,0
50000,15.777973,0.000000,0
50000,14.005759,0.000000,0
50000,13.377594,0.000000,0
50000,16.828421,0.000000,0
50000,14.123184,0.000000,0
50000,14.146405,0.000000,0
50000,13.643533,0.000000,0
50000,13.704795,0.000000,0
50000,13.385959,0.000000,0
50000,16.033136,0.000000,0
50000,13.452596,0.000000,0
50000,13.551546,0.000000,0
50000,13.560834,0.000000,0
50000,13.193201,0.000000,0
50000,13.176121,0.000000,0
50000,13.469470,0.000000,0
50000,13.783123,0.000000,0
50000,13.612036,0.000000,0
50000,13.347073,0.000000,0
50000,13.866291,0.000000,0
50000,13.803312,0.000000,0
50000,13.881800,0.000000,0
50000,14.706311,0.000000,0
50000,14.254050,0.000000,0
50000,14.092419,0.000000,0
50000,14.012118,0.000000,0
50000,14.992298,0.000000,0
50000,14.816971,0.000000,0
50000,14.129944,0.000000,0
50000,14.851894,0.000000,0
50000,14.921580,0.000000,0
50000,13.921151,0.000000,0
50000,13.614551,0.000000,0
50000,16.944539,0.000000,0
50000,13.086077,0.000000,0
50000,14.568413,0.000000,0
50000,14.050480,0.000000,0
50000,13.718512,0.000000,0
50000,13.905988,0.000000,0
50000,13.398177,0.000000,0
50000,13.495034,0.000000,0
50000,13.610845,0.000000,0
50000,13.310306,0.000000,0
50000,16.398268,0.000000,0
50000,15.661056,0.000000,0
50000,13.333198,0.000000,0
50000,14.733327,0.000000,0
50000,13.377219,0.000000,0
50000,14.557644,0.000000,0
50000,13.507756,0.000000,0
50000,13.757838,0.000000,0
50000,13.923266,0.000000,0
50000,13.205158,0.000000,0
100000,30.276595,0.000000,0
100000,29.569149,0.000000,0
100000,30.766127,0.000000,0
100000,28.692376,0.000000,0
100000,28.758318,0.000000,0
100000,29.634572,0.000000,0
100000,29.272773,0.000000,0
100000,29.823356,0.000000,0
100000,28.100277,0.000000,0
100000,28.068630,0.000000,0
100000,32.599717,0.000000,0
100000,29.130202,0.000000,0
100000,28.905209,0.000000,0
100000,29.404318,0.000000,0
100000,29.289801,0.000000,0
100000,29.914123,0.000000,0
100000,29.273752,0.000000,0
100000,32.549513,0.000000,0
100000,33.248395,0.000000,0
100000,28.548370,0.000000,0
100000,29.854685,0.000000,0
100000,28.596614,0.000000,0
100000,30.323221,0.000000,0
100000,28.474322,0.000000,0
100000,27.736959,0.000000,0
100000,28.707975,0.000000,0
100000,29.444127,0.000000,0
100000,32.573334,0.000000,0
100000,28.389321,0.000000,0
100000,27.876327,0.000000,0
100000,29.038931,0.000000,0
100000,27.951204,0.000000,0
100000,29.209074,0.000000,0
100000,30.432941,0.000000,0
100000,27.908601,0.000000,0
100000,32.044069,0.000000,0
100000,31.895037,0.000000,0
100000,29.155581,0.000000,0
100000,29.108872,0.000000,0
100000,28.648184,0.000000,0
100000,30.029836,0.000000,0
100000,30.249050,0.000000,0
100000,28.662556,0.000000,0
100000,29.744534,0.000000,0
100000,28.641771,0.000000,0
100000,30.549250,0.000000,0
100000,29.420000,0.000000,0
100000,30.661525,0.000000,0
100000,29.150059,0.000000,0
100000,29.131179,0.000000,0
100000,32.109685,0.000000,0
100000,28.683171,0.000000,0
100000,28.415212,0.000000,0
100000,28.715964,0.000000,0
100000,30.176794,0.000000,0
100000,28.564386,0.000000,0
100000,29.440206,0.000000,0
100000,30.160860,0.000000,0
100000,30.857367,0.000000,0
100000,28.087747,0.000000,0
100000,28.699349,0.000000,0
100000,28.644167,0.000000,0
100000,28.221216,0.000000,0
100000,29.198826,0.000000,0
100000,29.494620,0.000000,0
100000,28.708271,0.000000,0
100000,28.545426,0.000000,0
100000,28.492694,0.000000,0
100000,28.120795,0.000000,0
100000,30.695455,0.000000,0
100000,28.792755,0.000000,0
100000,31.688368,0.000000,0
100000,29.564598,0.000000,0
100000,29.148033,0.000000,0
100000,30.870411,0.000000,0
100000,29.728164,0.000000,0
100000,28.969699,0.000000,0
100000,28.391063,0.000000,0
100000,28.180779,0.000000,0
100000,30.747981,0.000000,0
100000,28.162638,0.000000,0
100000,31.599272,0.000000,0
100000,31.092248,0.000000,0
100000,29.848019,0.000000,0
100000,28.865248,0.000000,0
100000,29.148619,0.000000,0
100000,28.276899,0.000000,0
100000,29.555966,0.000000,0
100000,29.327331,0.000000,0
