count,time,presortedPercentage,descending
100000,25.429847,25.000000,0
100000,25.667771,25.000000,0
100000,26.077118,25.000000,0
100000,26.932943,25.000000,0
100000,25.527579,25.000000,0
100000,25.629692,25.000000,0
100000,25.575797,25.000000,0
100000,26.370855,25.000000,0
100000,29.516175,25.000000,0
100000,27.792965,25.000000,0
100000,26.214407,25.000000,0
100000,26.777623,25.000000,0
100000,26.342283,25.000000,0
100000,28.097889,25.000000,0
100000,28.378221,25.000000,0
100000,28.221194,25.000000,0
100000,26.484856,25.000000,0
100000,27.136313,25.000000,0
100000,26.371138,25.000000,0
100000,26.481164,25.000000,0
100000,25.568975,25.000000,0
100000,27.325228,25.000000,0
100000,26.086231,25.000000,0
100000,25.777152,25.000000,0
100000,32.965691,25.000000,0
100000,25.803235,25.000000,0
100000,28.139359,25.000000,0
100000,27.405223,25.000000,0
100000,26.588963,25.000000,0
100000,27.000340,25.000000,0
100000,25.844472,25.000000,0
100000,26.802933,25.000000,0
100000,26.138489,25.000000,0
100000,25.671353,25.000000,0
100000,26.930476,25.000000,0
100000,27.064472,25.000000,0
100000,27.040213,25.000000,0
100000,27.337590,25.000000,0
100000,24.923450,25.000000,0
100000,28.390930,25.000000,0
100000,26.505837,25.000000,0
100000,27.003154,25.000000,0
100000,26.073183,25.000000,0
100000,25.664484,25.000000,0
100000,26.335738,25.000000,0
100000,28.755043,25.000000,0
100000,26.565335,25.000000,0
100000,27.532420,25.000000,0
100000,25.929829,25.000000,0
100000,27.244814,25.000000,0
100000,26.280110,25.000000,0
100000,25.652440,25.000000,0
100000,25.214566,25.000000,0
100000,26.796132,25.000000,0
100000,26.283958,25.000000,0
100000,26.323533,25.000000,0
100000,27.040075,25.000000,0
100000,27.506445,25.000000,0
100000,25.884236,25.000000,0
100000,26.144019,25.000000,0
100000,26.825749,25.000000,0
100000,25.553677,25.000000,0
100000,26.443014,25.000000,0
100000,28.067882,25.000000,0
100000,28.735899,25.000000,0
100000,26.075899,25.000000,0
100000,26.687439,25.000000,0
100000,26.258771,25.000000,0
100000,25.940066,25.000000,0
100000,25.422243,25.000000,0
100000,27.019938,25.000000,0
100000,27.403665,25.000000,0
500000,141.721865,25.000000,0
500000,142.629618,25.000000,0
500000,142.946267,25.000000,0
500000,142.019691,25.000000,0
500000,143.454300,25.000000,0
500000,156.842644,25.000000,0
500000,141.998078,25.000000,0
500000,142.095084,25.000000,0
500000,141.439120,25.000000,0
500000,144.395971,25.000000,0
